,id,username,date,like
4167,1318548615753859072,radioelshinta,2020-10-20,
4168,1318528436051214339,radioelshinta,2020-10-20,
4169,1318518576718950400,radioelshinta,2020-10-20,
4170,1318515754296201216,radioelshinta,2020-10-20,
4171,1318497408108564483,radioelshinta,2020-10-20,
4172,1318368877227593728,radioelshinta,2020-10-20,
4173,1318237713468829696,radioelshinta,2020-10-20,
4175,1318146540586766336,radioelshinta,2020-10-19,
4176,1318124293901840385,radioelshinta,2020-10-19,
4178,1318081426173014016,radioelshinta,2020-10-19,
4180,1318071423412285440,radioelshinta,2020-10-19,
4181,1318045826267033600,radioelshinta,2020-10-19,
4182,1318040426335653888,radioelshinta,2020-10-19,
4183,1317834865547517952,radioelshinta,2020-10-18,
4184,1317758396607520769,radioelshinta,2020-10-18,
4185,1317314036598407168,radioelshinta,2020-10-17,
4187,1317132883165732866,radioelshinta,2020-10-16,
4189,1317081773105311748,radioelshinta,2020-10-16,
4192,1316716882389467137,radioelshinta,2020-10-15,
4193,1316679070034268160,radioelshinta,2020-10-15,
4194,1316611007368712194,radioelshinta,2020-10-15,
4195,1316609110436012033,radioelshinta,2020-10-15,@asmamaw20
4196,1316265811934212098,radioelshinta,2020-10-14,
4197,1316246366180450304,radioelshinta,2020-10-14,
4198,1315987728463351808,radioelshinta,2020-10-13,@koecrit2015
4199,1315948076071227392,radioelshinta,2020-10-13,
4200,1315849777888649216,radioelshinta,2020-10-13,
4201,1315697793512599554,radioelshinta,2020-10-12,@Markusli3
4202,1315675844753289217,radioelshinta,2020-10-12,@patrickharimo
4203,1315649754240413704,radioelshinta,2020-10-12,@Tommy93507168
4204,1315643104708288522,radioelshinta,2020-10-12,@AnakBabeGw
4205,1315631814933835783,radioelshinta,2020-10-12,
4206,1315629878427840518,radioelshinta,2020-10-12,@l3na_l3na
4207,1315624841303584768,radioelshinta,2020-10-12,
4208,1315568223543193600,radioelshinta,2020-10-12,
4210,1315234451169800193,radioelshinta,2020-10-11,
4211,1315226974390894594,radioelshinta,2020-10-11,@Herman138
4212,1314514826584944641,radioelshinta,2020-10-09,
4213,1314514796885078017,radioelshinta,2020-10-09,
4214,1314514767248203776,radioelshinta,2020-10-09,
4215,1313987128469057536,radioelshinta,2020-10-08,
4217,1313787460426493952,radioelshinta,2020-10-07,
4218,1313448201190608896,radioelshinta,2020-10-06,
4220,1312042874842701827,radioelshinta,2020-10-02,
4221,1311452886501531649,radioelshinta,2020-10-01,@anishartanto
4222,1311452720629334016,radioelshinta,2020-10-01,@IndonesiaR4Y4
4224,1310662693053890560,radioelshinta,2020-09-29,
4225,1310601608607141895,radioelshinta,2020-09-28,
4226,1309758747535749122,radioelshinta,2020-09-26,
4227,1309155811114049536,radioelshinta,2020-09-24,@Reskiyu68030059
4228,1309143791719251968,radioelshinta,2020-09-24,@SakreYau
4229,1307755656913408000,radioelshinta,2020-09-21,
4231,1307603928356331520,radioelshinta,2020-09-20,@cipto_hp
4232,1307399065525657600,radioelshinta,2020-09-20,
4233,1306209051609423872,radioelshinta,2020-09-16,
4236,1305843367310315521,radioelshinta,2020-09-15,
4237,1305775071848402944,radioelshinta,2020-09-15,
4238,1305659946629963776,radioelshinta,2020-09-15,@annasantoz318
4239,1305517264775516161,radioelshinta,2020-09-14,@sWahyud38758354
4241,1304177663997743105,radioelshinta,2020-09-11,
4242,1304173455110074369,radioelshinta,2020-09-11,
4244,1303857809511964673,radioelshinta,2020-09-10,
4246,1303814413963591680,radioelshinta,2020-09-10,
4247,1303772662066483205,radioelshinta,2020-09-10,
4248,1303644580873601025,radioelshinta,2020-09-09,@penguinboy829
4252,1303617870547484674,radioelshinta,2020-09-09,@affendi90072188
4259,1302214157735878656,radioelshinta,2020-09-05,@kandardini
4271,1301616546599464960,radioelshinta,2020-09-04,@promosionlines
4272,1301587010415554560,radioelshinta,2020-09-04,@guntursubagja
4275,1301549489317011457,radioelshinta,2020-09-03,@dida_arkadia
4281,1300741604840333312,radioelshinta,2020-09-01,@Restu66441205
4283,1300211698003972096,radioelshinta,2020-08-31,@KlemensiusB
4287,1300079628371898368,radioelshinta,2020-08-30,@MozadAis
4288,1300079507764686849,radioelshinta,2020-08-30,@alambaskoroke4
4296,1299170624749711361,radioelshinta,2020-08-28,@Cellopngmn
4297,1299101275888312320,radioelshinta,2020-08-28,@NanikR_Cece
4299,1299027103141097475,radioelshinta,2020-08-27,@asanenny87
4300,1298975603580792833,radioelshinta,2020-08-27,@IndriGambung
4313,1298092674445008897,radioelshinta,2020-08-25,@FitRadioBandung
4363,1293196724647759872,radioelshinta,2020-08-11,
4364,1293177439347122178,radioelshinta,2020-08-11,
4365,1293063970270539777,radioelshinta,2020-08-11,
4366,1293053823456403463,radioelshinta,2020-08-11,@kongmin299
4367,1293002379583877121,radioelshinta,2020-08-11,@sWahyud38758354
4369,1293001925810520064,radioelshinta,2020-08-11,
4370,1293001808818786304,radioelshinta,2020-08-11,
4371,1292961166319210497,radioelshinta,2020-08-11,@agungmyID
4372,1292892041165205504,radioelshinta,2020-08-11,@aphink_s
4373,1292713770691616768,radioelshinta,2020-08-10,
4374,1292710127452090368,radioelshinta,2020-08-10,
4376,1292020748203077633,radioelshinta,2020-08-08,
4377,1291818475879505920,radioelshinta,2020-08-08,
4378,1291682333536337920,radioelshinta,2020-08-07,
4379,1291678668234743809,radioelshinta,2020-08-07,
4381,1291595906668572672,radioelshinta,2020-08-07,
4382,1291589957761417217,radioelshinta,2020-08-07,
4383,1291534816739909632,radioelshinta,2020-08-07,
4384,1291488599020408832,radioelshinta,2020-08-07,
4385,1291448960733851649,radioelshinta,2020-08-07,
4387,1291133032099991552,radioelshinta,2020-08-06,
4388,1290976322294972417,radioelshinta,2020-08-05,
4389,1290869676596056064,radioelshinta,2020-08-05,
4390,1290779547101691904,radioelshinta,2020-08-05,
4391,1290673597451649026,radioelshinta,2020-08-04,
4392,1290660982474276864,radioelshinta,2020-08-04,
4393,1290616301077987328,radioelshinta,2020-08-04,@AHarmuzi
4394,1290606760558858241,radioelshinta,2020-08-04,@bestianarvizer
4396,1290521839525978112,radioelshinta,2020-08-04,
4400,1289898543159762945,radioelshinta,2020-08-02,
4401,1289827072655802368,radioelshinta,2020-08-02,
4403,1289560098260410368,radioelshinta,2020-08-01,
4404,1289559769976467456,radioelshinta,2020-08-01,
4405,1378502235013832707,radioelshinta,2021-04-04,
4406,1377540484906713095,radioelshinta,2021-04-01,
4407,1377535539411226628,radioelshinta,2021-04-01,
4408,1377479187099910149,radioelshinta,2021-04-01,@Gennome2
4410,1376907472477167616,radioelshinta,2021-03-30,
4411,1376906686275850241,radioelshinta,2021-03-30,
4412,1376757679964647426,radioelshinta,2021-03-30,
4415,1376613881326407680,radioelshinta,2021-03-30,@sidikjj
4416,1376259043438645248,radioelshinta,2021-03-29,
4419,1375987719587827713,radioelshinta,2021-03-28,
4420,1375325818990198788,radioelshinta,2021-03-26,
4421,1375277072394899458,radioelshinta,2021-03-26,
4423,1375161813654904835,radioelshinta,2021-03-26,
4424,1375095030973489155,radioelshinta,2021-03-25,
4425,1375059987353886720,radioelshinta,2021-03-25,
4426,1374993644449529860,radioelshinta,2021-03-25,
4428,1374789359266795525,radioelshinta,2021-03-25,@yusufmuh30
4430,1374562329547788291,radioelshinta,2021-03-24,
4432,1374028119552630790,radioelshinta,2021-03-22,
4433,1373914489742004230,radioelshinta,2021-03-22,
4436,1373688355011981314,radioelshinta,2021-03-22,
4437,1373574055824084993,radioelshinta,2021-03-21,
4438,1373572678271963139,radioelshinta,2021-03-21,
4439,1373443372984070147,radioelshinta,2021-03-21,
4441,1373177854188396546,radioelshinta,2021-03-20,
4442,1373176252463419394,radioelshinta,2021-03-20,
4443,1373093903675531264,radioelshinta,2021-03-20,
4444,1373093863028449281,radioelshinta,2021-03-20,
4445,1373087350935359490,radioelshinta,2021-03-20,
4446,1373053067524853761,radioelshinta,2021-03-20,
4447,1373028028318502912,radioelshinta,2021-03-20,
4448,1372881425100275717,radioelshinta,2021-03-19,
4451,1372036601715462147,radioelshinta,2021-03-17,
4452,1371987681161318401,radioelshinta,2021-03-17,
4455,1371828445559156738,radioelshinta,2021-03-16,@rawayan78
4456,1371805597700562946,radioelshinta,2021-03-16,
4457,1371697895737417728,radioelshinta,2021-03-16,
4460,1371650195037978627,radioelshinta,2021-03-16,
4461,1371640559207542784,radioelshinta,2021-03-16,
4462,1371640527263703042,radioelshinta,2021-03-16,
4463,1371640494707544064,radioelshinta,2021-03-16,
4466,1371293000744140802,radioelshinta,2021-03-15,
4468,1371140299267874818,radioelshinta,2021-03-14,
4469,1370911725935988736,radioelshinta,2021-03-14,
4470,1370692683262390274,radioelshinta,2021-03-13,
4471,1370677337444941826,radioelshinta,2021-03-13,
4472,1370479208514789376,radioelshinta,2021-03-13,@marcelinogmail5
4473,1370432951008129031,radioelshinta,2021-03-13,
4474,1370181279161880580,radioelshinta,2021-03-12,
4475,1370169302783987712,radioelshinta,2021-03-12,
4476,1370088383708553218,radioelshinta,2021-03-12,
4477,1369892827686039552,radioelshinta,2021-03-11,
4478,1369746883120422913,radioelshinta,2021-03-11,@WellToto
4493,1368753216440078342,radioelshinta,2021-03-08,@zakahats
4497,1368445985567903747,radioelshinta,2021-03-07,@percayaNgl
4499,1368047463353909251,radioelshinta,2021-03-06,
4500,1368014902464421890,radioelshinta,2021-03-06,
4501,1367698927508619266,radioelshinta,2021-03-05,
4502,1367545376731844608,radioelshinta,2021-03-05,
4503,1367469859022376963,radioelshinta,2021-03-04,
4505,1366951761504690178,radioelshinta,2021-03-03,
4507,1366723768459042817,radioelshinta,2021-03-02,@LuckyAlvonsa
4508,1366673231524995074,radioelshinta,2021-03-02,
4510,1366628209148633088,radioelshinta,2021-03-02,
4511,1366534802992603141,radioelshinta,2021-03-02,@ardi54380721
4512,1366529603238383622,radioelshinta,2021-03-02,@Sjteddy1
4513,1366515842834309122,radioelshinta,2021-03-02,
4515,1366322726793662465,radioelshinta,2021-03-01,@hkb_26april
4517,1366229189012058113,radioelshinta,2021-03-01,
4518,1366228470234161156,radioelshinta,2021-03-01,@kopibubukhitam
4519,1366215994151108609,radioelshinta,2021-03-01,
4520,1366110924885516291,radioelshinta,2021-03-01,
4521,1366089534354558977,radioelshinta,2021-03-01,
4522,1365959550696783874,radioelshinta,2021-02-28,
4523,1365917257327517696,radioelshinta,2021-02-28,@percayaNgl
4526,1365807738702336001,radioelshinta,2021-02-28,
4527,1365807590073016322,radioelshinta,2021-02-28,
4528,1365598365552025600,radioelshinta,2021-02-27,
4529,1365362974408331273,radioelshinta,2021-02-27,
4530,1365327454563307520,radioelshinta,2021-02-26,
4532,1365281230686588928,radioelshinta,2021-02-26,
4533,1365181464283783172,radioelshinta,2021-02-26,@bindunada
4534,1364926310464647172,radioelshinta,2021-02-25,
4536,1364812043035926530,radioelshinta,2021-02-25,
4537,1364743093061255169,radioelshinta,2021-02-25,
4538,1364737908419174400,radioelshinta,2021-02-25,
4539,1364408383772626952,radioelshinta,2021-02-24,
4540,1364388410903859200,radioelshinta,2021-02-24,
4541,1364380588728229889,radioelshinta,2021-02-24,
4542,1364367115579318275,radioelshinta,2021-02-24,
4543,1364123440626561027,radioelshinta,2021-02-23,
4544,1364081366808203264,radioelshinta,2021-02-23,
4545,1364057474790092803,radioelshinta,2021-02-23,@hernowosky
4546,1364047139374960645,radioelshinta,2021-02-23,@Blue_oceanan
4547,1364015158616461317,radioelshinta,2021-02-23,
4548,1363701248931717126,radioelshinta,2021-02-22,
4549,1363660769842188288,radioelshinta,2021-02-22,
4550,1363571694443626498,radioelshinta,2021-02-22,
4551,1363557851965378574,radioelshinta,2021-02-22,
4553,1362811713251254275,radioelshinta,2021-02-20,
4554,1362797211998855168,radioelshinta,2021-02-19,
4555,1362606552679546883,radioelshinta,2021-02-19,
4557,1362194753761157125,radioelshinta,2021-02-18,
4558,1362191368475447296,radioelshinta,2021-02-18,
4559,1362179588260995073,radioelshinta,2021-02-18,
4560,1362168195340259328,radioelshinta,2021-02-18,
4561,1362164671961300992,radioelshinta,2021-02-18,
4562,1362128433099210757,radioelshinta,2021-02-18,@faismawan79
4563,1362030860472446979,radioelshinta,2021-02-17,
4565,1361932030359990276,radioelshinta,2021-02-17,
4566,1361891790048034817,radioelshinta,2021-02-17,
4567,1361883643400974339,radioelshinta,2021-02-17,
4568,1361750945911042048,radioelshinta,2021-02-17,
4569,1361749184144146433,radioelshinta,2021-02-17,
4570,1361746667561570304,radioelshinta,2021-02-17,
4571,1361724521711996931,radioelshinta,2021-02-17,@ypramudya
4572,1361698175728316416,radioelshinta,2021-02-16,
4574,1361434611260170241,radioelshinta,2021-02-16,@marizalbdg
4577,1360973122942300161,radioelshinta,2021-02-14,
4578,1360805307304144896,radioelshinta,2021-02-14,
4579,1360794580048744450,radioelshinta,2021-02-14,
4581,1360773394958983169,radioelshinta,2021-02-14,
4583,1360743762784178179,radioelshinta,2021-02-14,@dasaagustus88
4584,1360662523905626114,radioelshinta,2021-02-14,@jbucos
4585,1360637845082284036,radioelshinta,2021-02-14,
4586,1360621707443118080,radioelshinta,2021-02-13,
4587,1360413609805766656,radioelshinta,2021-02-13,
4588,1360413549193928704,radioelshinta,2021-02-13,
4593,1359959139754119169,radioelshinta,2021-02-12,@Dinnata5
4594,1359793074642120704,radioelshinta,2021-02-11,@HAPOSANM
4595,1359722949725491203,radioelshinta,2021-02-11,@KadirNawasir
4597,1359526790289448963,radioelshinta,2021-02-10,@97_fatar
4604,1357744277070123008,radioelshinta,2021-02-06,@rudigendut2
4605,1357131518188027905,radioelshinta,2021-02-04,@faizatusSaniyah
4606,1357003008278556673,radioelshinta,2021-02-03,@alambaskoroke4
4607,1356740818103529472,radioelshinta,2021-02-03,@PianBapin
4608,1356453994617397253,radioelshinta,2021-02-02,@pambudiPati
4610,1356206084130672643,radioelshinta,2021-02-01,@suryaamriza
4618,1355846832518090755,radioelshinta,2021-01-31,@Uzaunk
4631,1354759287201959936,radioelshinta,2021-01-28,@l3na_l3na
4639,1354281358625959936,radioelshinta,2021-01-27,@SoniMsi07
4646,1353530683428200448,radioelshinta,2021-01-25,@joenayy1
4649,1353313503071793155,radioelshinta,2021-01-24,@penanida
4653,1353213372347518976,radioelshinta,2021-01-24,@buhaburunghantu
4655,1353015967991828480,radioelshinta,2021-01-23,@dekabadai_28
4657,1352902065127710720,radioelshinta,2021-01-23,@feby_adistia
4661,1352592227671785472,radioelshinta,2021-01-22,@sutrisnoam
4704,1349573481235578886,radioelshinta,2021-01-14,
4705,1349572366779617280,radioelshinta,2021-01-14,
4707,1349540454023380992,radioelshinta,2021-01-14,
4708,1349498702138798082,radioelshinta,2021-01-14,
4709,1349351551924539393,radioelshinta,2021-01-13,
4710,1349316706288586758,radioelshinta,2021-01-13,
4711,1349303206011043844,radioelshinta,2021-01-13,
4712,1349289875095261184,radioelshinta,2021-01-13,
4713,1349282670170181632,radioelshinta,2021-01-13,
4714,1349274441880985600,radioelshinta,2021-01-13,
4715,1349270664176308225,radioelshinta,2021-01-13,@sutrisnoam
4716,1349267696580403202,radioelshinta,2021-01-13,@GamalieliGulo
4717,1349260878625923072,radioelshinta,2021-01-13,
4718,1349238408116277248,radioelshinta,2021-01-13,
4719,1349217656625221632,radioelshinta,2021-01-13,
4720,1349212410800791552,radioelshinta,2021-01-13,
4721,1349200076455825409,radioelshinta,2021-01-13,
4722,1349195942189166592,radioelshinta,2021-01-13,
4723,1349195819354710023,radioelshinta,2021-01-13,
4724,1349180901448577026,radioelshinta,2021-01-13,@dubie_tina
4725,1349168561160245250,radioelshinta,2021-01-13,@l3na_l3na
4726,1349165867624370177,radioelshinta,2021-01-13,
4727,1349165832820060160,radioelshinta,2021-01-13,
4728,1349147688839700481,radioelshinta,2021-01-13,
4731,1348958150821605377,radioelshinta,2021-01-12,
4732,1348929683119697922,radioelshinta,2021-01-12,
4733,1348917349907189765,radioelshinta,2021-01-12,
4734,1348903021619515399,radioelshinta,2021-01-12,
4735,1348883825028288513,radioelshinta,2021-01-12,
4736,1348882707015557120,radioelshinta,2021-01-12,
4738,1348881725313544195,radioelshinta,2021-01-12,
4739,1348881690836418562,radioelshinta,2021-01-12,
4740,1348881176941842434,radioelshinta,2021-01-12,
4741,1348864034456522752,radioelshinta,2021-01-12,
4743,1348821025442590720,radioelshinta,2021-01-12,
4744,1348820981670846466,radioelshinta,2021-01-12,
4745,1348653694108069889,radioelshinta,2021-01-11,
4747,1348596432039596040,radioelshinta,2021-01-11,
4748,1348593258457231360,radioelshinta,2021-01-11,
4749,1348575739621216256,radioelshinta,2021-01-11,
4750,1348562148792750085,radioelshinta,2021-01-11,
4752,1348545760065847298,radioelshinta,2021-01-11,
4753,1348381299132616704,radioelshinta,2021-01-11,@Annisa12Firda
4754,1348261272064724993,radioelshinta,2021-01-10,
4755,1347869160756285444,radioelshinta,2021-01-09,
4756,1347787204312014849,radioelshinta,2021-01-09,@anasmbelink
4757,1347773814415925251,radioelshinta,2021-01-09,
4758,1347771524829249536,radioelshinta,2021-01-09,
4759,1347735887514267648,radioelshinta,2021-01-09,
4760,1347556308581449730,radioelshinta,2021-01-08,@bagaas_hermawan
4761,1347539301630943233,radioelshinta,2021-01-08,@bindunada
4762,1347519744706895872,radioelshinta,2021-01-08,
4763,1347505622367969280,radioelshinta,2021-01-08,
4765,1347497156387565568,radioelshinta,2021-01-08,@bobyidol
4766,1347464746769870849,radioelshinta,2021-01-08,
4767,1347453058922397697,radioelshinta,2021-01-08,
4770,1347192613904863233,radioelshinta,2021-01-07,
4771,1347169567034859524,radioelshinta,2021-01-07,
4773,1346776563358994433,radioelshinta,2021-01-06,
4774,1346747171157118978,radioelshinta,2021-01-06,
4775,1346737431643521024,radioelshinta,2021-01-06,
4776,1346724451056979969,radioelshinta,2021-01-06,
4777,1346721057063927811,radioelshinta,2021-01-06,
4778,1346702276128169984,radioelshinta,2021-01-06,
4780,1346665556263329794,radioelshinta,2021-01-06,
4781,1346631425185890304,radioelshinta,2021-01-06,
4782,1346624475270266880,radioelshinta,2021-01-06,
4783,1346621506172846080,radioelshinta,2021-01-06,@febriiiaaa
4784,1346586123653431298,radioelshinta,2021-01-06,
4785,1346536008418951168,radioelshinta,2021-01-06,@anasmbelink
4786,1346514332499152897,radioelshinta,2021-01-06,@SpongeB02571224
4787,1346374992133410817,radioelshinta,2021-01-05,@paceaw123
4788,1346326537096708096,radioelshinta,2021-01-05,
4789,1346312654650974208,radioelshinta,2021-01-05,
4791,1346250130471620610,radioelshinta,2021-01-05,
